114408425.000	151848712.500
113949587.500	190973537.500
112702175.000	210678700.000
111918937.500	222499275.000
116314362.500	134473525.000
109620837.500	146337525.000
114613600.000	119224900.000
113828362.500	114273550.000
112215375.000	115173450.000
110442487.500	133952162.500
111282237.500	115611912.500
109337237.500	114548075.000
112138150.000	114638450.000
109912150.000	114757687.500
109653775.000	114753900.000
111530125.000	114589237.500
107837212.500	115159462.500
108998137.500	114803537.500
112991937.500	112485925.000
107850737.500	113983612.500
107434112.500	112449462.500
109697587.500	114644000.000
106412475.000	114868075.000
109690575.000	113146187.500
103116543.750	114232112.500
109577837.500	114550887.500
107912737.500	114504937.500
105037287.500	114359312.500
105588525.000	114157250.000
105308562.500	110068025.000
104184981.250	112194475.000
108673975.000	108054350.000
102892550.000	107292962.500
105396287.500	105729062.500
103986662.500	114915025.000
104393600.000	111725612.500
102759850.000	114923912.500
105227100.000	110791912.500
102400562.500	98031537.500
105149737.500	91414393.750
100488587.500	95218412.500
100895618.750	99006181.250
100613231.250	97602912.500
102332618.750	96794468.750
101283556.250	98935631.250
98946443.750	98297018.750
101027268.750	99514956.250
96330575.000	97539318.750
101404750.000	101099012.500
97134187.500	99079712.500
100367056.250	98946156.250
101570706.250	97122093.750
92038650.000	96391506.250
98607693.750	97328200.000
98230412.500	97308025.000
94971456.250	96349887.500
96342287.500	99050687.500
95191850.000	97957056.250
97155112.500	92915018.750
92484262.500	90163393.750
94750075.000	98206700.000
90398475.000	96577587.500
97195668.750	87858456.250
91680912.500	89455731.250
94851825.000	97934118.750
93952606.250	79802600.000
91194618.750	74201006.250
90677525.000	80890412.500
90989943.750	101306075.000
91383100.000	84138562.500
92240906.250	82476462.500
85472962.500	85831437.500
90771893.750	82718543.750
88757925.000	75136575.000
90637287.500	75395912.500
88477925.000	80114362.500
85401650.000	80135543.750
85146212.500	81235875.000
89680043.750	80613925.000
85597850.000	80794631.250
83435412.500	81090037.500
85310625.000	82071275.000
85215631.250	79739637.500
84659593.750	78052312.500
84244143.750	79293175.000
82784693.750	79762856.250
83777068.750	81008237.500
83255106.250	79768425.000
80034493.750	78096625.000
81975262.500	76211187.500
80341475.000	78104450.000
79757175.000	78288968.750
80003331.250	78455618.750
80771381.250	78924006.250
76606518.750	78483000.000
80172018.750	76185618.750
76074743.750	76375368.750
80993762.500	87538493.750
76073862.500	99307075.000
79226800.000	35508909.375
80045850.000	82934118.750
74061500.000	82822981.250
77633293.750	97477575.000
74027381.250	67968762.500
74852225.000	111407325.000
73834275.000	107200612.500
73546525.000	173370137.500
69880500.000	97143243.750
73918325.000	62249375.000
70134231.250	69579543.750
70178500.000	79981418.750
68278975.000	65645100.000
67048787.500	67193643.750
71418650.000	69296043.750
68319993.750	49677409.375
72179568.750	97914050.000
63925393.750	52345484.375
67845362.500	57859900.000
64784675.000	50852418.750
67889237.500	50307262.500
63468162.500	280744575.000
61108925.000	131373900.000
64005675.000	124448612.500
65153962.500	98530468.750
58943237.500	91024143.750
61333112.500	67731718.750
59313700.000	67888218.750
59378031.250	60916650.000
59498775.000	72295081.250
61125331.250	71938987.500
56461737.500	69612856.250
56862693.750	70067412.500
56412187.500	52125546.875
54253362.500	68287900.000
58162243.750	62909843.750
54162550.000	62282356.250
54090412.500	57158975.000
55780350.000	59348168.750
50621690.625	61675225.000
54649981.250	54303800.000
51339371.875	56695381.250
52639537.500	59167818.750
52351290.625	53478412.500
51219631.250	57874718.750
49473146.875	56918037.500
47782875.000	56285293.750
50256218.750	54093181.250
47888396.875	56518743.750
49628103.125	52193837.500
45890406.250	52246237.500
